,tableId,rowIndex,rowCounter,subvec_std,subvec_std_issue_parsed,subvec
3520,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,240,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3521,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,241,,,,
3522,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,242,,"[""Compaction""]",,['Compaction']
3523,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,243,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3524,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,244,,,,
3525,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,245,,"[""Erosion""]",,['Erosion']
3526,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,246,,"[""Erosion""]",,['Erosion']
3527,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,247,,"[""Subsidence""]",,['Subsidence']
3528,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,248,,"[""Erosion""]",,['Erosion']
3529,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,249,,"[""Subsidence""]",,['Subsidence']
3530,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,250,,"[""Compaction""]",,['Compaction']
3531,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,251,,,,
3532,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,252,,"[""Erosion""]",,['Erosion']
3533,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,253,,"[""Erosion""]",,['Erosion']
3534,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,254,,,,
3535,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,255,,"[""Erosion""]",,['Erosion']
3536,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,256,,,,
3537,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,257,,,,
3538,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,258,,"[""Weed""]",,['Weed']
3539,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,259,,"[""Subsidence""]",,['Subsidence']
3540,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,260,,"[""Subsidence""]",,['Subsidence']
3541,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,261,,"[""Subsidence""]",,['Subsidence']
3542,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,262,,"[""Compaction""]",,['Compaction']
3543,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,263,,"[""Erosion""]",,['Erosion']
3544,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,264,,"[""Subsidence""]",,['Subsidence']
3545,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,265,,"[""Subsidence""]",,['Subsidence']
3546,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,266,,"[""Subsidence""]",,['Subsidence']
3547,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,267,,"[""Subsidence""]",,['Subsidence']
3548,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,268,,,,
3549,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,269,,,,
3550,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,270,,"[""Erosion""]",,['Erosion']
3551,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,271,,"[""Subsidence""]",,['Subsidence']
3552,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,272,,,,
3553,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,273,,"[""Subsidence""]",,['Subsidence']
3554,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,274,,"[""Subsidence""]",,['Subsidence']
3555,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,275,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3556,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,276,,"[""Erosion""]",,['Erosion']
3557,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,277,,"[""Subsidence""]",,['Subsidence']
3558,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,278,,,,
3559,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,279,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3560,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,280,,"[""Erosion""]",,['Erosion']
3561,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,281,,"[""Compaction""]",,['Compaction']
3562,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,282,,"[""Erosion""]",,['Erosion']
3563,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,283,,"[""Weed""]",,['Weed']
3564,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,284,,,,
3565,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,285,,"[""Erosion""]",,['Erosion']
3566,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,286,,"[""Weed""]",,['Weed']
3567,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,287,,"[""Erosion""]",,['Erosion']
3568,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,288,,"[""Erosion""]",,['Erosion']
3569,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,289,,"[""Compaction""]",,['Compaction']
3570,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,290,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3571,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,291,,"[""Weed""]",,['Weed']
3572,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,292,,"[""Erosion""]",,['Erosion']
3573,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,293,,,,
3574,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,294,,,,
3575,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,295,,"[""Erosion""]",,['Erosion']
3576,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,296,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3577,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,297,,"[""Compaction""]",,['Compaction']
3578,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,298,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3579,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,299,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3580,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,300,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3581,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,301,,"[""Erosion""]",,['Erosion']
3582,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,302,,"[""Subsidence""]",,['Subsidence']
3583,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,303,,,,
3584,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,304,,,,
3585,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,305,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3586,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,306,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3587,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,307,,,,
3588,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,308,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3589,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,309,,,,
3590,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,310,,"[""Subsidence""]",,['Subsidence']
3591,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,311,,"[""Erosion""]",,['Erosion']
3592,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,312,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3593,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,313,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3594,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,314,,,,
3595,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,315,,"[""Compaction""]",,['Compaction']
3596,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,316,,"[""Erosion""]",,['Erosion']
3597,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,317,,"[""Weed""]",,['Weed']
3598,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,318,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3599,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,319,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3600,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,320,,"[""Erosion""]",,['Erosion']
3601,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,321,,"[""Subsidence""]",,['Subsidence']
3602,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,322,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3603,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,323,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3604,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,324,,,,
3605,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,325,,"[""Subsidence""]",,['Subsidence']
3606,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,326,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3607,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,327,,"[""Subsidence""]",,['Subsidence']
3608,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,328,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3609,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,329,,"[""Subsidence""]",,['Subsidence']
3610,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,330,,"[""Erosion""]",,['Erosion']
3611,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,331,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3612,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,332,,"[""Weed""]",,['Weed']
3613,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,333,,"[""Subsidence""]",,['Subsidence']
3614,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,334,,"[""Subsidence""]",,['Subsidence']
3615,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,335,,"[""Weed""]",,['Weed']
3616,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,336,,"[""Compaction""]",,['Compaction']
3617,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,337,,,,
3618,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,338,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3619,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,339,,"[""Weed""]",,['Weed']
3620,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,340,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3621,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,341,,"[""Erosion""]",,['Erosion']
3622,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,342,,"[""Weed""]",,['Weed']
3623,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,343,,"[""Erosion""]",,['Erosion']
3624,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,344,,"[""Compaction""]",,['Compaction']
3625,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,345,,"[""Compaction""]",,['Compaction']
3626,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,346,,"[""Erosion""]",,['Erosion']
3627,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,347,,"[""Weed""]",,['Weed']
3628,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,348,,,,
3629,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,349,,"[""Subsidence""]",,['Subsidence']
3630,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,350,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3631,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,351,,"[""Subsidence""]",,['Subsidence']
3632,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,352,,"[""Subsidence""]",,['Subsidence']
3633,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,353,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3634,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,354,,"[""Subsidence""]",,['Subsidence']
3635,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,355,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3636,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,356,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3637,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,357,,"[""Erosion""]",,['Erosion']
3638,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,358,,"[""Subsidence""]",,['Subsidence']
3639,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,359,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3640,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,360,,"[""Subsidence""]",,['Subsidence']
3641,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,361,,"[""Subsidence""]",,['Subsidence']
3642,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,362,,"[""Subsidence""]",,['Subsidence']
3643,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,363,,,,
3644,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,364,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3645,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,365,,"[""Erosion""]",,['Erosion']
3646,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,366,,,,
3647,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,367,,"[""Subsidence""]",,['Subsidence']
3648,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,368,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3649,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,369,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3650,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,370,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3651,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,371,,,,
3652,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,372,,"[""Subsidence""]",,['Subsidence']
3653,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,373,,,,
3654,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,374,,,,
3655,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,375,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3656,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,376,,,,
3657,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,377,,"[""Subsidence""]",,['Subsidence']
3658,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,378,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3659,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,379,,"[""Weed""]",,['Weed']
3660,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,380,,,,
3661,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,381,,"[""Weed""]",,['Weed']
3662,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,382,,"[""Weed""]",,['Weed']
3663,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,383,,"[""Weed""]",,['Weed']
3664,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,384,,"[""Subsidence""]",,['Subsidence']
3665,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,385,,"[""Weed""]",,['Weed']
3666,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,386,,"[""Subsidence""]",,['Subsidence']
3667,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,387,,"[""Weed""]",,['Weed']
3668,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,388,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3669,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,389,,"[""Erosion""]",,['Erosion']
3670,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,390,,"[""Weed""]",,['Weed']
3671,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,391,,,,
3672,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,392,,,,
3673,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,393,,"[""Subsidence""]",,['Subsidence']
3674,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,394,,"[""Weed""]",,['Weed']
3675,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,395,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3676,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,396,,"[""Erosion""]",,['Erosion']
3677,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,397,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3678,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,398,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3679,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,399,,"[""Subsidence""]",,['Subsidence']
3680,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,400,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3681,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,401,,,,
3682,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,402,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3683,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,403,,,,
3684,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,404,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3685,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,405,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3686,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,406,,"[""Subsidence""]",,['Subsidence']
3687,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,407,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3688,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,408,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3689,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,409,,"[""Weed""]",,['Weed']
3690,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,410,,,,
3691,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,411,,"[""Subsidence""]",,['Subsidence']
3692,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,412,,"[""Erosion""]",,['Erosion']
3693,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,413,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3694,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,414,,,,
3695,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,415,,"[""Erosion""]",,['Erosion']
3696,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,416,,"[""Weed""]",,['Weed']
3697,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,417,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3698,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,418,,"[""Weed""]",,['Weed']
3699,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,419,,,,
3700,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,420,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3701,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,421,,,,
3702,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,422,,,,
3703,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,423,,,,
3704,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,424,,"[""Erosion""]",,['Erosion']
3705,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,425,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3706,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,426,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3707,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,427,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3708,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,428,,"[""Erosion""]",,['Erosion']
3709,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,429,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3710,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,430,,"[""Weed""]",,['Weed']
3711,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,431,,"[""Weed""]",,['Weed']
3712,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,432,,"[""Erosion""]",,['Erosion']
3713,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,433,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3714,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,434,,,,
3715,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,435,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3716,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,436,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3717,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,437,,"[""Weed""]",,['Weed']
3718,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,438,,,,
3719,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,439,,"[""Erosion""]",,['Erosion']
3720,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,440,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3721,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,441,,,,
3722,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,442,,,,
3723,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,443,,"[""Weed""]",,['Weed']
3724,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,444,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3725,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,445,,"[""Erosion""]",,['Erosion']
3726,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,446,,,,
3727,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,447,,"[""Erosion""]",,['Erosion']
3728,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,448,,"[""Erosion""]",,['Erosion']
3729,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,449,,"[""Weed""]",,['Weed']
3730,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,450,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3731,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,451,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3732,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,452,,,,
3733,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,453,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3734,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,454,,,,
3735,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,455,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3736,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,456,,"[""Erosion""]",,['Erosion']
3737,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,457,,"[""Erosion""]",,['Erosion']
3738,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,458,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3739,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,459,,"[""Erosion""]",,['Erosion']
3740,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,460,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3741,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,461,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3742,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,462,,"[""Weed""]",,['Weed']
3743,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,463,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3744,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,464,,"[""Weed""]",,['Weed']
3745,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,465,,,,
3746,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,466,,"[""Erosion""]",,['Erosion']
3747,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,467,,"[""Weed""]",,['Weed']
3748,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,468,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3749,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,469,,,,
3750,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,470,,,,
3751,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,471,,,,
3752,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,472,,"[""Erosion""]",,['Erosion']
3753,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,473,,,,
3754,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,474,,"[""Weed""]",,['Weed']
3755,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,475,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3756,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,476,,"[""Weed""]",,['Weed']
3757,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,477,,"[""Subsidence""]",,['Subsidence']
3758,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,478,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3759,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,479,,"[""Weed""]",,['Weed']
3760,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,480,,"[""Subsidence""]",,['Subsidence']
3761,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,481,,"[""Weed""]",,['Weed']
3762,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,482,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3763,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,483,,"[""Weed""]",,['Weed']
3764,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,484,,"[""Weed""]",,['Weed']
3765,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,485,,"[""Weed""]",,['Weed']
3766,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,486,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3767,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,487,,"[""Compaction""]",,['Compaction']
3768,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,488,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3769,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,489,,"[""Subsidence""]",,['Subsidence']
3770,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,490,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3771,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,491,,"[""Subsidence""]",,['Subsidence']
3772,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,492,,,,
3773,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,493,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3774,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,494,,"[""Compaction""]",,['Compaction']
3775,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,495,,,,
3776,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,496,,"[""Subsidence""]",,['Subsidence']
3777,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,497,,"[""Vegetation Establishment""]",,['Vegetation Establishment']
3778,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,498,,"[""Subsidence""]",,['Subsidence']
3779,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,499,,"[""Compaction""]",,['Compaction']
3780,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,500,,,,
3781,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,501,,,,
3782,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,502,,"[""Subsidence""]",,['Subsidence']
3783,3e1c53b4-5c01-46e2-bd72-5a338b5852f9,503,,"[""Weed""]",,['Weed']
