tableId,rowIndex,content,issue_pri,issue_sec,land_use,loc_coord,loc_kp,loc_mer,loc_other,loc_tract,loc_utm,status_bin,status_txt,vec_pri,vec_sec,location,status,vec_simple,subvec_simple
0c200808-9563-467f-b74f-2d4b73c53fc4,19,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SW 9-52-23/ NW 4-52-23", "0033 0034 0035 0036 0037", "7.915", "9.528", "Cultivated", "8.320 to 9.528", "--", "Vegetation – Establishment", "Pasture species were observed to be establishing well on the ROW but require more time to match off ROW conditions.", "U", "October 4, 2016: land agent met with the land occupant. Occupant indicated they had no issues or concerns with ROW condition.  Enbridge Operations to follow-up in 2017. Will continue to monitor in 2017.", "Control weeds and monitor vegetation establishment in 2017.", "Reduced crop growth and patches of bare soil were observed on the ROW. Vegetation establishment issue could potentially be caused by adjacent pipeline construction. Similar comment for the wetland. Minor admixing was observed.  Land use changed from tame pasture to cultivated. Disturbance from adjacent construction.", "--", "U", "Monitor in 2018.", "--", "Crop parameters were equal on and off the ROW. Crop has established well along the ROW.", "R", "None."]]","Vegetation – Establishment",NULL,Cultivated,"SW 9-52-23/ NW 4-52-23","8.320 to 9.528",W4M,NULL,"0033 0034 0035 0036 0037",--,R,None.,"Vegetation – Establishment",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,20,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SW 9-52-23/ NW 4-52-23", "0033 0034 0035 0036 0037", "7.915", "9.528", "Cultivated", "7.915 to 8.730", "--", "Vegetation –Weeds", "High densities of white cockle were observed on the ROW.", "U", "October 4, 2016: land agent met with the land occupant. Occupant indicated they had no issues or concerns with ROW condition.  Enbridge Operations to follow-up in 2017. Will continue to monitor in 2017.", "Control weeds and monitor vegetation establishment in 2017.", "Density and distribution of weed species were equal on and off the ROW.", "--", "R", "None.", "--", "Density and distribution of weed species were equal on and off the ROW. Higher densities of white cockle and Canada thistle were observed off ROW.", "R", "None."]]","Vegetation –Weeds",NULL,Cultivated,"SW 9-52-23/ NW 4-52-23","7.915 to 8.730",W4M,NULL,"0033 0034 0035 0036 0037",--,R,None.,"Vegetation –Weeds",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,21,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SW 9-52-23/ NW 4-52-23", "0033 0034 0035 0036 0037", "7.915", "--", "Watercourse – Fulton Creek/ wetland", "8.530", "345130 E  5927121 N", "Vegetation - Establishment", "Vegetation is not establishing along banks of watercourse due to presence of cattle.", "U", "October 4, 2016: land agent met with the land occupant. Occupant indicated they had no issues or concerns with ROW condition Enbridge Operations to follow-up in 2017. Will continue to monitor in 2017.", "Isolate cattle from the watercourse crossing on the ROW, if possible. Monitor vegetation establishment in 2017.", "Vegetation has established well along the banks where riprap is not present.", "--", "R", "None.", "Repair Work: Enbridge has indicated that the location will be managed and completed based on priority.", "Subsidence was observed at the pipeline crossing.", "U", "Monitor in 2019. Repair subsidence when feasible."]]","Vegetation - Establishment",NULL,"Watercourse – Fulton Creek/ wetland","SW 9-52-23/ NW 4-52-23",8.530,W4M,NULL,"0033 0034 0035 0036 0037","345130 E  5927121 N",U,"Monitor in 2019. Repair subsidence when feasible.","Vegetation - Establishment",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,22,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["NW 4-52-23", "0035 0036 0037", "8.733", "9.528", "Tame pasture", "8.733 to 9.528", "--", "Vegetation - weeds", "Refer to Year 1 PCEM Report.", "U", "Refer to Year 1 PCEM Report.  Control weeds", "and monitor vegetation establishment in 2017", "Density and distribution of weed species were equal on and off the ROW.", "--", "R", "None.", "--", "--", "--", "--"]]","Vegetation - weeds",NULL,"Tame pasture","NW 4-52-23","8.733 to 9.528",W4M,NULL,"0035 0036 0037",--,--,--,"Vegetation - weeds",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,23,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["NW 4-52-23", "0035 0036 0037", "9.340", "9.460", "Wetland", "9.340", "345099 E  5926312 N", "Vegetation - weeds", "Refer to Year 1 PCEM Report.", "U", "Refer to Year 1 PCEM Report.  Control weeds", "and monitor in 2017.", "Crop parameters were equal on and off the ROW.", "--", "R", "None.", "--", "--", "--", "--"]]","Vegetation - weeds",NULL,Wetland,"NW 4-52-23",9.340,W4M,NULL,"0035 0036 0037","345099 E  5926312 N",--,--,"Vegetation - weeds",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,24,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SW 4-52-23", "0038", "9.528", "10.421", "Cultivated", "9.528 to 10.421", "--", "Soil - compaction", "Refer to Year 1 PCEM Report.", "U", "Refer to Year 1 PCEM Report.  Monitor crop", "maturity in 2017.", "Crop parameters were equal on and off the ROW.", "--", "R", "None.", "--", "--", "--", "--"]]","Soil - compaction",NULL,Cultivated,"SW 4-52-23","9.528 to 10.421",W4M,NULL,0038,--,--,--,"Soil - compaction",NULL,NULL,NULL,soil,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,25,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["NE 33-51-23", "0040 0041", "10.961", "11.810", "Hay", "10.961 to 11.810", "--", "Vegetation - weeds", "Hay species were establishing well and on a positive trajectory. Weeds were observed at a higher density on ROW compared to off. Lamb’s quarters and wild buckwheat were observed at moderate densities on ROW.", "U", "July 12, 2016: land agent spoke with the landowner via telephone. Landowner indicated they had no issues or concerns with the ROW condition.  Enbridge Operations to follow-up in 2017. Will continue to monitor hay growth with the landowner in 2017.", "Monitor in 2017, to ensure that desirable species are outcompeting weed species.", "Density and distribution of weed species were equal on and off the ROW.", "Repair Work: Common Tansy, White Cockle, Canada Thistle & Leafy Spurge was sprayed in 2017.", "R", "None.", "--", "No increase in weeds were observed.  Remnants of noxious weeds appeared to be controlled and have died off.", "R", "None."]]","Vegetation - weeds",NULL,Hay,"NE 33-51-23","10.961 to 11.810",W4M,NULL,"0040 0041",--,R,None.,"Vegetation - weeds",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,26,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["NW 34-51-23", "0042 0043", "11.810", "12.408", "Cultivated/ tree nursery", "11.810 to 12.408", "--", "Vegetation - establishment", "Refer to Year 1 PCEM Report.", "U", "Refer to Year 1 PCEM Report.  Monitor in 2017.", "", "Crop parameters were equal on and off the ROW.", "--", "R", "None.", "--", "--", "--", "--"]]","Vegetation - establishment",NULL,"Cultivated/ tree nursery","NW 34-51-23","11.810 to 12.408",W4M,NULL,"0042 0043",--,--,--,"Vegetation - establishment",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,27,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SW 34-51-23", "0044", "12.408", "--", "Wetland", "12.700", "346447 E  5924174 N", "Vegetation - weeds", "Patch of white cockle and lamb’s-quarters located on the ROW in wetland area", "U", "July 12, 2016: land agent spoke with the landowner via telephone. Landowner indicated they had no issues or concerns with the ROW condition. Enbridge Operations to follow-up in 2017. Will continue to monitor crop growth and ensure weed control in 2017 with the landowner.", "Control weeds and monitor weed growth in 2017.", "High percent coverage of weeds on and off the ROW in the wetland, likely due to disturbance around the existing facility site adjacent to the wetland.", "--", "U", "Continue monitoring weeds in 2018.", "--", "Density and distribution of weeds were equal on and off ROW.  Vegetation has re-established well, and appropriate species were observed.", "R", "None."]]","Vegetation - weeds",NULL,Wetland,"SW 34-51-23",12.700,W4M,NULL,0044,"346447 E  5924174 N",R,None.,"Vegetation - weeds",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,28,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SE 34-51-23", "0045", "13.004", "13.834", "--", "--", "--", "Landscape - subsidence issue observed by Enbridge", "Refer to Year 1 PCEM Report.", "U", "Refer to Year 1 PCEM Report.  Assess in 2017.", "", "Subsidence issue was repaired.", "July 12, 2017: Land Agent spoke with landowner. Landowner will repair subsidence.", "R", "None.", "--", "--", "--", "--"]]","Landscape - subsidence issue observed by Enbridge",NULL,--,"SE 34-51-23",--,W4M,NULL,0045,--,--,--,"Landscape - subsidence issue observed by Enbridge",NULL,NULL,NULL,physical,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,29,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SE 34-51-23", "0045", "13.004", "13.834", "Tame Pasture", "13.004 to 13.800", "--", "Vegetation – establishment and weeds", "--", "--", "--", "--", "Field was fallow at the time of assessment. Crop establishment could not be assessed.", "--", "U", "Assess vegetation establishment in 2018.", "--", "Density and distribution of vegetation and weed species were equal on and off the ROW. Higher densities of white cockle, perennial sow thistle, scentless chamomile and Canada thistle were observed off ROW.", "R", "None."]]","Vegetation – establishment and weeds",NULL,"Tame Pasture","SE 34-51-23","13.004 to 13.800",W4M,NULL,0045,--,R,None.,"Vegetation – establishment and weeds",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,30,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SE 35-51-23", "0047 0048 0049 0050", "14.660", "15.469", "Hay", "15.070 to 15.397; 15.397 to 15.469", "--", "Vegetation - weeds", "Weed issue observed on the ROW. Area was not seeded and is entirely weeds. White cockle, scentless chamomile, Canada thistle, lamb’s-quarters, and wild buckwheat were observed at moderate to high densities. Land owner is hauling in soil to recontour area.", "U", "Seeding of the ROW was undertaken by the landowner on this property in late spring of 2016. Will continue to monitor hay growth with the landowner in 2017.", "Control weeds and monitor in 2017.", "There were no weeds observed on the ROW.  The ROW was disturbed by current construction activities (repairing a subsided hydrovac hole).", "November 7, 2017:  Land Agent, Nolan Sand, spoke with Leslie Dowler, and she confirmed that crews handpicked the ROW twice this fall to eliminate the scentless chamomile. She stated that this will need to continue taking place next year until scentless chamomile is no longer a concern on the property.", "U", "Monitor for weeds in 2018, as per landowner request.", "--", "Density and distribution of vegetation and weed species were equal on and off the ROW between KP 14.660 to KP 15.060.  There were some areas of scentless chamomile observed surrounding the newly built garage (KP 14.700 to KP 14.860) and do not appear to be related to ETH reclamation. Hay was cut, and therefor weeds were not observed between KP 15.070 and KP 15.397. Weed observed on the ROW between KP 15.397 to KP 15.469. Moderate densities of white cockle and perennial sow thistle were observed on ROW.", "U", "Control weeds between KP 15.397 to KP 15.469 and monitor in 2019.  Monitor for weeds in 2019 between KP 15.070 and KP 15.397 where hay was cut."]]","Vegetation - weeds",NULL,Hay,"SE 35-51-23","15.070 to 15.397; 15.397 to 15.469",W4M,NULL,"0047 0048 0049 0050",--,U,"Control weeds between KP 15.397 to KP 15.469 and monitor in 2019.  Monitor for weeds in 2019 between KP 15.070 and KP 15.397 where hay was cut.","Vegetation - weeds",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,31,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SE 35-51-23", "0047 0048 0049 0050", "14.660", "15.469", "Hay", "15.06 to 15.47", "--", "Vegetation - establishment", "Hay species were recently seeded. A full vegetation assessment was not possible.", "U", "Seeding of the ROW was undertaken by the landowner on this property in late spring of 2016. Will continue to monitor hay growth with the landowner in 2017.", "Monitor in 2017.", "Hay was cut at the time of assessment. Unable to determine vegetation establishment success.", "--", "U", "Assess vegetation establishment in 2018.", "", "Hay was cut at the time of assessment. Unable to determine vegetation establishment success.", "U", "Assess vegetation establishment in 2019."]]","Vegetation - establishment",NULL,Hay,"SE 35-51-23","15.06 to 15.47",W4M,NULL,"0047 0048 0049 0050",--,U,"Assess vegetation establishment in 2019.","Vegetation - establishment",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,32,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SW 36-51-23", "0051", "15.469", "16.388", "Hay", "15.966; 16.020", "--", "Vegetation – establishment and weeds", "The ROW was mowed at the time of assessment. Vegetation appeared to be on a positive trajectory but requires assessment at full growth. No soil issues. Weed issue observed in mowed area. Canada thistle and stinkweed were observed at higher densities on compared to off ROW.", "U", "July 6, 2016: land agent spoke with the landowner via telephone. Landowner indicated they had no issues or concerns with the ROW condition. Enbridge Operations to follow-up in 2017. Will continue to monitor in 2017.", "Monitor weeds growth and vegetation establishment in 2017.", "Hay was cut at the time of assessment. Unable to determine vegetation establishment success and identify the presence of weeds. The ROW was disturbed by current construction activities between KP 15.85 to KP 16.05.", "August 23, 2017: white cockle and Canada thistle regrowth since hay was cut.  Repair Work: Scentless chamomile and white cockle were sprayed in 2017.", "U", "Assess vegetation establishment and weeds in 2018.", "--", "Vegetation has established well on ROW.  Decreased establishment in swale at KP 15.966 and KP 16.020. Weed issue was observed in the swale at KP 16.020. White cockle, common tansy, stinkweed and lamb’s quarters were observed.", "U", "Control weeds and monitor vegetation establishment in 2019."]]","Vegetation – establishment and weeds",NULL,Hay,"SW 36-51-23","15.966; 16.020",W4M,NULL,0051,--,U,"Control weeds and monitor vegetation establishment in 2019.","Vegetation – establishment and weeds",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,33,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SW 36-51-23 (cont’d)", "See above", "See above", "See above", "See above", "--", "--", "Landscape - contouring", "--", "--", "--", "--", "Enbridge was fixing drainage and contouring on the ROW at the time of assessment.", "July 19, 2017: Land Agent spoke with landowner; they are unhappy with the repair work. October 17, 2017: inspected by Lane, Nolan, Chad, Randy, and Roseanne. Will be surveying this fall to determine what can be done. Repair Work: July 20, 2017: Survey took elevation shots along the entire area where work has been completed east across the ROW through the wet area, to compile elevations to see what can be done, if anything.", "U", "Repair contouring and assess vegetation establishment and weeds in 2018.", "--", "Contouring issue appeared to be repaired.", "R", "None."]]","Landscape - contouring",NULL,"See above","SW 36-51-23 (cont’d)",--,W4M,NULL,"See above",--,R,None.,"Landscape - contouring",NULL,NULL,NULL,physical,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,34,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SE 36-51-23", "0052 0054 0055 0056 0056.1", "16.388", "16.600", "Tame pasture", "16.388", "350006 E 5924001 N", "Landscape - subsidence", "An area of subsidence was noted at the fence line.", "U", "November 4, 2016: land agent spoke with the landowner via telephone and indicated that the land is still too wet to work on and indicated that the subsidence repair work will occur in the spring of 2017. Landowner indicated they had no issues or concerns with what was discussed. Repair Work: Enbridge to repair subsidence.", "Repair subsidence and monitor the area in 2017.", "The ROW was disturbed by current construction activities.", "--", "U", "Assess subsidence and associated vegetation establishment in 2018.", "--", "Contouring issue was repaired.  Vegetation has established well and is on a positive trajectory.", "R", "None."]]","Landscape - subsidence",NULL,"Tame pasture","SE 36-51-23",16.388,W4M,NULL,"0052 0054 0055 0056 0056.1","350006 E 5924001 N",R,None.,"Landscape - subsidence",NULL,NULL,NULL,physical,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,35,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SE 36-51-23", "0052 0054 0055 0056 0056.1", "16.388", "16.600", "Tame pasture", "16.388 to 16.600", "--", "Vegetation - weeds", "Refer to Year 1 PCEM Report.", "U", "Refer to Year 1 PCEM Report.  Control weeds", "and monitor in 2017.", "Density and distribution of weed species were equal on and off the ROW.", "--", "R", "None.", "--", "--", "--", "--"]]","Vegetation - weeds",NULL,"Tame pasture","SE 36-51-23","16.388 to 16.600",W4M,NULL,"0052 0054 0055 0056 0056.1",--,--,--,"Vegetation - weeds",NULL,NULL,NULL,vegetation,NULL
0c200808-9563-467f-b74f-2d4b73c53fc4,36,"[["Legal Location (W4M)", "Tract (EEH)", "Start KP", "End KP", "Land Use", "KP of Issue", "UTM of Issue", "Environmental Issue(s) Observed", "2016 CH2M Observations/ Comments", "2016 Status<s>a</s>", "2016 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "Recommendations/ Notes", "2017 CH2M Observations/ Comments", "2017 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge", "2017 Status<s>a</s>", "2017 Recommendations/ Notes", "2018 Landowner Consultation/ Comments/ Repair Work Completed by Enbridge/Assessment Required by CH2M", "2018 Jacobs Observations/ Comments", "2018 Status<s>a</s>", "2018 Recommendations/ Notes"], ["SE 36-51-23", "0052 0054 0055 0056 0056.1", "16.6", "17.461", "Hay", "16.600 to 17.461", "--", "Vegetation - weeds", "Refer to Year 1 PCEM Report.", "U", "Refer to Year 1 PCEM Report.  Control weeds", "and monitor in 2017.", "Density and distribution of weed species were equal on and off the ROW.", "--", "R", "None.", "--", "--", "--", "--"]]","Vegetation - weeds",NULL,Hay,"SE 36-51-23","16.600 to 17.461",W4M,NULL,"0052 0054 0055 0056 0056.1",--,--,--,"Vegetation - weeds",NULL,NULL,NULL,vegetation,NULL
