tableId,rowIndex,content,issue_pri,issue_sec,land_use,loc_coord,loc_kp,loc_mer,loc_other,loc_tract,loc_utm,status_bin,status_txt,vec_pri,vec_sec,location,status,vec_simple,subvec_simple,VECassigned,soil,vegetation,water,fish,wildlife,species,air,heritage,physical,wetlands,acoustic,navigation,Company_label,Rare
884ee474-44b4-4afa-9a74-6dce6bc4736b,69,"[[""Location Legal Location (WPM)"", ""Location Construction Start KP"", ""Location Construction End KP"", ""Location Environment Start KP"", ""Location Environment End KP"", ""Land Use/ Environmental Feature"", ""Construction KP of Issue"", ""Environment KP of Issue"", ""UTM of Issue (14 U)"", ""Issue(s) Observed"", ""Observations/Comments"", ""Repair Work Completed by Enbridge"", ""Status"", ""Recommendations/Notes""], [""SW 15-9-27 (cont’d)"", ""12.100"", ""--"", ""971.736"", ""--"", ""Rare Plant"", ""--"", ""--"", ""--"", ""No issues observed."", ""2016 – The population of tuberous-rooted sunflower (Helianthus nuttallii ssp. rydbergii) was observed and appeared healthy."", ""--"", ""Resolved."", ""No further action required.""]]",No issues observed.,2016 – The population of tuberous-rooted sunflower (Helianthus nuttallii ssp. rydbergii) was observed and appeared healthy.,Rare Plant,SW 15-9-27 (cont’d),--,,,,--,Resolved.,No further action required.,no .,2016 – the population of tuberous - root sunflower ( helianthus nuttallii ssp . rydbergii ) be and appear healthy .,,,vegetation,sunflower,species,0,0,0,0,0,2,0,0,0,0,0,0,No,Yes
884ee474-44b4-4afa-9a74-6dce6bc4736b,73,"[[""Location Legal Location (WPM)"", ""Location Construction Start KP"", ""Location Construction End KP"", ""Location Environment Start KP"", ""Location Environment End KP"", ""Land Use/ Environmental Feature"", ""Construction KP of Issue"", ""Environment KP of Issue"", ""UTM of Issue (14 U)"", ""Issue(s) Observed"", ""Observations/Comments"", ""Repair Work Completed by Enbridge"", ""Status"", ""Recommendations/Notes""], [""SE 15-9-27"", ""12.500"", ""--"", ""972.139"", ""--"", ""Rare Plant"", ""--"", ""--"", ""--"", ""No issues observed."", ""2016 – The population of tuberous-rooted sunflower (Helianthus nuttallii ssp. rydbergii) was observed and appeared healthy."", ""--"", ""Resolved."", ""No further action required.""]]",No issues observed.,2016 – The population of tuberous-rooted sunflower (Helianthus nuttallii ssp. rydbergii) was observed and appeared healthy.,Rare Plant,SE 15-9-27,--,,,,--,Resolved.,No further action required.,no .,2016 – the population of tuberous - root sunflower ( helianthus nuttallii ssp . rydbergii ) be and appear healthy .,,,vegetation,sunflower,species,0,0,0,0,0,2,0,0,0,0,0,0,No,Yes
884ee474-44b4-4afa-9a74-6dce6bc4736b,94,"[[""Location Legal Location (WPM)"", ""Location Construction Start KP"", ""Location Construction End KP"", ""Location Environment Start KP"", ""Location Environment End KP"", ""Land Use/ Environmental Feature"", ""Construction KP of Issue"", ""Environment KP of Issue"", ""UTM of Issue (14 U)"", ""Issue(s) Observed"", ""Observations/Comments"", ""Repair Work Completed by Enbridge"", ""Status"", ""Recommendations/Notes""], [""NE 11-9-27 (cont’d)"", ""14.800"", ""--"", ""974.364"", ""--"", ""Rare Plant"", ""--"", ""--"", ""--"", ""No issues observed."", ""2016 – The population of green needle grass (Nassella viridula) was observed and appeared healthy."", ""--"", ""Resolved."", ""No further action required.""]]",No issues observed.,2016 – The population of green needle grass (Nassella viridula) was observed and appeared healthy.,Rare Plant,NE 11-9-27 (cont’d),--,,,,--,Resolved.,No further action required.,no .,2016 – the population of green needle grass ( nassella viridula ) be and appear healthy .,,,vegetation,grass,species,0,0,0,0,0,1,0,0,0,0,0,0,No,Yes
a6623233-9c9f-436b-ad11-0987ab3825e7,17,"[[""Approximate KP [Legal Location]"", ""1st Year Issue/ Condition"", ""1st Year (2014) Issue(s)"", ""2nd Year (2015) PCRM Assessment and Work Completed"", ""3rd Year (2016) PCRM Assessment and Work Completed"", ""4th Year (2017) PCRM Assessment and Work Completed"", ""5th Year (2018) PCRM Assessment and Work Completed""], ["""", ""Watercourse [8] (KP 1+650) Non-native species (moderate)"", ""Non-native species (wild carrot) are established at the watercourse crossing. Recommendations: Monitor in 2015 for establishment of native species in the riparian zone. If native species do not establish in riparian zone, develop a plan to remove non-native species and reseed with native species."", ""November 25, 2015 - Removed silt fence from north and south banks of watercourse crossing. \""T\"" posts, silt fence and bales were removed, issue resolved."", """", ""July 25, 2017 - Watercourse 8 appears to be stable at this time with good vegetation establishment on both banks, no flow observed at time of assessment."", """"]]",Watercourse [8] (KP 1+650) Non-native species (moderate),,,,,,,,,,,watercourse [ 8 ] ( kp 1 + 650 ) non - native specie ( ),,,,species,species,species,0,1,0,0,0,2,0,0,0,2,0,0,No,Yes
414ec869-f425-4b69-a13f-a79b461c1a82,11,"[[""Biophysical  Element"", ""Specific Element/ Location"", ""Information / Comments"", ""Outstanding Issue / Incident"", ""Potential Adverse Environmental Effects"", ""Proposed Action & Schedule""], [""Wildlife and wildlife habitat"", ""Killdeer"", ""Several nests were found in the workspace throughout the span of the project. Nest locations were communicated to crew members. Nests were staked to allow for a 5-10 m setback from work placements. Where possible, work was delayed until nests became inactive. The Environmental Inspector was on site during work around nests to assist crew with locating and avoiding nests."", ""No outstanding issues."", ""Harm and/or disturbance to wildlife."", """"]]",Killdeer,"Several nests were found in the workspace throughout the span of the project. Nest locations were communicated to crew members. Nests were staked to allow for a 5-10 m setback from work placements. Where possible, work was delayed until nests became inactive. The Environmental Inspector was on site during work around nests to assist crew with locating and avoiding nests.",,,,,,,,,No outstanding issues.,wildlife and wildlife habitat,"several nest be find in the workspace throughout the span of the project . nest location be communicate to crew member . nest be stake to allow for a 5 - 10 m setback from work placement . where possible , work be delay until nest inactive . the environmental inspector be on site during work around nest to assist crew with locating and avoid nest .",,,wildlife,habitat,wildlife,0,0,0,1,2,0,0,0,0,0,1,0,No,Yes
f2ebd484-4ec2-4481-907d-17334ca4657f,100,"[[""Legal Location"", ""1st Year Issue/ Condition"", ""2nd Year (2014) PCRM Assessment and Work Completed"", ""3rd Year (2015) PCRM Assessment and Work Completed"", ""4th Year (2016) PCRM Assessment and Work Completed"", ""5th Year (2017) PCRM Assessment and Work Completed""], ["""", ""Wildlife Line of Sight Control"", ""There was a line of sight installed at 32+300 – 2013 issue is resolved. The line of sight is standing correctly and seemed to be effective. The line of site structures that were build, over extended the Sloat ROW to the south. The line of sight structures extended over the two Pembina lines as well. A tree plot was observed at 32+400 which contained spruce trees."", """", ""July 7, 2016 - KP 32+250 - Line of sight barrier – majority of panels remain intact and secured in original position. 2 panels that had blown over. These 2 panels were repaired temporarily to complete the line of sight barrier. Additional repairs needed. - Planted coniferous were identified upstream and downstream of barriers – good survival rate of species identified. August 26, 2016 - KP 32+250 – repairs were completed, barrier effectively blocking line of sight. Issue resolved."", ""July 19, 2017 - Line of sight break at KP 32+250 had most panels intact. Four panels had fallen down and were stood back up. Repairs required. August 30, 2017 repairs were completed, barrier effectively blocking line of sight. Issue resolved.""]]",Wildlife Line of Sight Control,"July 19, 2017 - Line of sight break at KP 32+250 had most panels intact. Four panels had fallen down and were stood back up. Repairs required. August 30, 2017 repairs were completed, barrier effectively blocking line of sight. Issue resolved.",,,,,,,,,"July 19, 2017 - Line of sight break at KP 32+250 had most panels intact. Four panels had fallen down and were stood back up. Repairs required. August 30, 2017 repairs were completed, barrier effectively blocking line of sight. Issue resolved.",wildlife line of sight,"july 19 , 2017 - line of sight break at kp 32 + 250 have most panel intact . four panel have fall down and be stand back up . repair require . august 30 , 2017 repair be complete , barrier effectively block line of sight . resolve .",,,wildlife,wildlife,wildlife,0,0,0,0,1,0,0,0,0,0,0,0,No,Yes
f2ebd484-4ec2-4481-907d-17334ca4657f,114,"[[""Legal Location"", ""1st Year Issue/ Condition"", ""2nd Year (2014) PCRM Assessment and Work Completed"", ""3rd Year (2015) PCRM Assessment and Work Completed"", ""4th Year (2016) PCRM Assessment and Work Completed"", ""5th Year (2017) PCRM Assessment and Work Completed""], ["""", ""Wildlife Line-of-Sight Control"", ""There was a line of sight installed at 35+500 – 2013 issue is resolved. The line of sight is standing correctly and seemed to be effective. The line of site structures that were build, over extended the Sloat ROW to the south. The line of sight structures extended over the two Pembina lines as well."", ""- line-of-sight - majority of the panels are in place and appear to be effective, several of the panels have fallen over, repair as soon as practical."", ""KP 35+500, line-of-sight - 3 panels that have been knocked over and damaged.  Repairs will be required to get panels standing again.  Planted pine trees were observed on both upstream and downstream side of barrier. August 26, 2016 - KP 35+500 – repairs were completed, barrier effectively blocking line of sight.  Issue resolved."", ""July 19, 2017 - KP 35+500 line of sight barrier was stood back up to provide effective sight barrier across ROW. Issue resolved.""]]",Wildlife Line-of-Sight Control,"July 19, 2017 - KP 35+500 line of sight barrier was stood back up to provide effective sight barrier across ROW. Issue resolved.",,,,,,,,,"July 19, 2017 - KP 35+500 line of sight barrier was stood back up to provide effective sight barrier across ROW. Issue resolved.",wildlife line - of - sight,"july 19 , 2017 - kp 35 + 500 line of sight barrier be stand back up to provide effective sight barrier across . resolve .",,,wildlife,wildlife,wildlife,0,0,0,0,1,0,0,0,0,0,0,0,No,Yes
fdb3d057-943a-4fab-99ac-1f4eed471512,11,"[[""Legal Land Description (W4)"", ""Land Use"", ""1st Year (2015) Issue(s)"", ""2nd Year (2016) PCRM Assessment and Work Completed"", ""3rd Year (2017) PCRM Assessment and Work Completed""], ["""", ""Potential Western Toad Breeding Pond"", ""Wildlife Habitat"", """", ""Sept 16, 2017 - Non-woody Fen on ROW from KP 1+840 to 1+940 appears to be at full functionality. Wetland on ROW has been designated on upslope area with down sloping terrain to the north and south resulting in dry conditions on ROW and wet conditions in low lying areas downslope. - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of graminoids and broadleaf shrubs. No hydrophytic vegetation able to emerge on ROW. - No noxious weeds were identified in wetland.  - Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland. - Substrate in wetland appears healthy through uniform vegetation growth. Minimal humification occurring throughout wetland due to sloping terrain. - Substrate exhibiting dry sandy conditions on ROW. - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags. - Wetland has achieved pre-construction contours. Overall, no net loss of wetland function was observed.""]]",Wildlife Habitat,"Sept 16, 2017 - Non-woody Fen on ROW from KP 1+840 to 1+940 appears to be at full functionality. Wetland on ROW has been designated on upslope area with down sloping terrain to the north and south resulting in dry conditions on ROW and wet conditions in low lying areas downslope. - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of graminoids and broadleaf shrubs. No hydrophytic vegetation able to emerge on ROW. - No noxious weeds were identified in wetland.  - Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland. - Substrate in wetland appears healthy through uniform vegetation growth. Minimal humification occurring throughout wetland due to sloping terrain. - Substrate exhibiting dry sandy conditions on ROW. - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags. - Wetland has achieved pre-construction contours. Overall, no net loss of wetland function was observed.",Potential Western Toad Breeding Pond,,,W4,,,,,"Sept 16, 2017 - Non-woody Fen on ROW from KP 1+840 to 1+940 appears to be at full functionality. Wetland on ROW has been designated on upslope area with down sloping terrain to the north and south resulting in dry conditions on ROW and wet conditions in low lying areas downslope. - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of graminoids and broadleaf shrubs. No hydrophytic vegetation able to emerge on ROW. - No noxious weeds were identified in wetland.  - Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland. - Substrate in wetland appears healthy through uniform vegetation growth. Minimal humification occurring throughout wetland due to sloping terrain. - Substrate exhibiting dry sandy conditions on ROW. - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags. - Wetland has achieved pre-construction contours. Overall, no net loss of wetland function was observed.",wildlife habitat,"sept 16 , 2017 - non - woody fen on from kp 1 + 840 to 1 + 940 appear to be at full functionality . wetland on have be designate on upslope area with down slope terrain to the north and south result in dry on and wet in lying area downslope . - vegetation establishment throughout wetland be at 80 - 100 % cover to off . vegetation consist of graminoid and broadleaf shrub . no hydrophytic vegetation able to emerge on . - no noxious weed be identify in wetland . - trench crown present through wetland with sufficient break for hydrology to be maintain . no subsidence or erosional identify in wetland . - substrate in wetland appear healthy through uniform vegetation growth . minimal humification occur throughout wetland due to slope terrain . - substrate exhibit dry sandy on . - wetland provide habitat opportunity through vegetation cover and sufficient snag . - wetland have achieve pre - construction contour . overall , no net loss of wetland function be .",,,wildlife,habitat,wildlife,0,0,0,1,2,0,0,0,0,0,1,0,No,Yes
64a7ba33-ceee-4593-87a3-8f08dd46c8f4,45,"[[""Legal Location"", ""Land Use"", ""1st Year (2015) Issue(s)"", ""2nd Year (2016) PCRM Assessment and Work Completed"", ""3rd Year (2017) PCRM Assessment and Work Completed""], ["""", """", ""CU03 - Location identified and observed and remains intact; sun exposure now present; specimen not present. August 3, 2015.  Additional monitoring recommended"", ""August 22, 2016 - Species not observed at the pre-disturbance location. - The tree stump that supported the target rare plant could not be identified.  - Post-construction habitat conditions on the ROW are not considered favorable for re-establishment of this species. - No further monitoring recommended, issue resolved."", """"]]","CU03 - Location identified and observed and remains intact; sun exposure now present; specimen not present. August 3, 2015.  Additional monitoring recommended",,,,,,,,,,,"cu03 - location identify and and remain intact ; sun exposure now present ; speciman not present . august 3 , 2015 . additional monitoring recommend",,,,vegetation,specimen,heritage,0,0,0,0,0,0,0,1,0,0,0,0,No,Yes
b9f6475f-1e14-43e7-883f-c82e64867688,63,"[[""Legal Location"", ""Land Use"", ""KP"", ""UTM"", ""Site Name Identifier"", ""July 2018 Observations"", ""Recommendations/ Corrective Actions"", ""Report Photo #"", ""VEC"", ""GIS"", ""Topic""], [""024-609-765 (NW 1/4 Sec 10-78-23 W6M)"", ""Cleared (ALR)"", ""18+015"", ""10N 594837 6178883"", ""DL 12 (NCD)"", ""No ESC concerns observed. Natural regeneration in TWS but none on work side or ditchline. Property owner seeded area approx. 10 days prior to assessment."", ""None at this time."", ""71"", """", """", ""Downstream Loop""]]",No ESC concerns observed. Natural regeneration in TWS but none on work side or ditchline. Property owner seeded area approx. 10 days prior to assessment.,,Cleared (ALR),024-609-765 (NW 1/4 Sec 10-78-23 W6M),18+015,,DL 12 (NCD),,10N 594837 6178883,,None at this time.,no esc concern . natural regeneration in tws but none on work side or ditchline . property owner seed area approx . 10 day to assessment .,,,,vegetation,natural regeneration,heritage,0,0,0,0,0,0,0,1,0,0,0,0,No,Yes
c070f415-a562-4d98-be28-88b8aafb2e2c,14,"[[""Location (Parcel)"", ""Land Use"", ""Condition/ Issues Noted (Rating)"", ""Kilometre Post1,2"", ""Notes"", ""Recommendation(s)"", ""Status""], [""VME2020"", ""Wetland"", ""Wetland 02 (Nashville Road HDD) (Low)"", ""1+400 to 1+820"", ""• Pipeline was directionally drilled and had no impact on vegetation or terrain • Provincially non-significant Wetland 02 was undisturbed"", ""Monitor in 2019"", ""Unresolved""]]",Wetland 02 (Nashville Road HDD) (Low),• Pipeline was directionally drilled and had no impact on vegetation or terrain • Provincially non-significant Wetland 02 was undisturbed,Wetland,,1+400 to 1+820,,VME2020,,,Unresolved,Monitor in 2019,wetland 02 ( nashville road hdd ) ( ),• pipeline be directionally drill and have no on vegetation or terrain • provincially non - significant wetland 02 be undisturbed,,,wetlands,wetland,heritage,0,0,0,0,0,0,0,1,0,1,0,1,No,Yes
c070f415-a562-4d98-be28-88b8aafb2e2c,17,"[[""Location (Parcel)"", ""Land Use"", ""Condition/ Issues Noted (Rating)"", ""Kilometre Post1,2"", ""Notes"", ""Recommendation(s)"", ""Status""], [""VME2023"", ""Wetland"", ""Wetland 03 (Nashville Road HDD) (Low)"", ""2+110 to 2+250"", ""• Pipeline was directionally drilled and had no impact on vegetation or terrain • Provincially non-significant Wetland 03 was undisturbed"", ""Monitor in 2019"", ""Unresolved""]]",Wetland 03 (Nashville Road HDD) (Low),• Pipeline was directionally drilled and had no impact on vegetation or terrain • Provincially non-significant Wetland 03 was undisturbed,Wetland,,2+110 to 2+250,,VME2023,,,Unresolved,Monitor in 2019,wetland 03 ( nashville road hdd ) ( ),• pipeline be directionally drill and have no on vegetation or terrain • provincially non - significant wetland 03 be undisturbed,,,wetlands,wetland,heritage,0,0,0,0,0,0,0,1,0,1,0,1,No,Yes
bdcc3529-ea0e-4131-9c0c-120b892452c4,47,"[[""Legal Location (W4M)"", ""Land Use"", ""Condition/ Issues Noted (Rating)"", ""Kilometre Post1,2"", ""Notes"", ""Recommendation(s)"", ""Status""], [""NE 22-82-17"", ""Forested"", ""Amphibian Breeding Ponds (N/A)"", ""11+100 to 11+500"", ""• The ponds were observed • Plant growth was limited surrounding the pond"", ""None"", ""o issue""]]",Amphibian Breeding Ponds (N/A),• The ponds were observed • Plant growth was limited surrounding the pond,Forested,NE 22-82-17,11+100 to 11+500,W4M,,,,o issue,None,amphibian breeding pond ( n / a ),• the pond be • plant growth be limit surround the pond,,,vegetation,plant,fish,0,0,0,1,0,0,0,0,0,0,0,0,No,Yes
bdcc3529-ea0e-4131-9c0c-120b892452c4,56,"[[""Legal Location (W4M)"", ""Land Use"", ""Condition/ Issues Noted (Rating)"", ""Kilometre Post1,2"", ""Notes"", ""Recommendation(s)"", ""Status""], [""NW 27-82-17"", ""Wetland"", ""Amphibian Breeding Pond (N/A)"", ""12+900"", ""• Pond is off the ROW and not disturbed"", ""None"", ""No issue""]]",Amphibian Breeding Pond (N/A),• Pond is off the ROW and not disturbed,Wetland,NW 27-82-17,12+900,W4M,,,,No issue,None,amphibian breeding pond ( n / a ),• pond be off the and not disturb,,,water,pond,fish,0,0,0,1,0,0,0,0,0,0,0,0,No,Yes
bdcc3529-ea0e-4131-9c0c-120b892452c4,62,"[[""Legal Location (W4M)"", ""Land Use"", ""Condition/ Issues Noted (Rating)"", ""Kilometre Post1,2"", ""Notes"", ""Recommendation(s)"", ""Status""], [""SE 33-82-17"", ""Wetland"", ""Amphibian Breeding Pond (N/A)"", ""14+000"", ""• Pond is present • Plant growth is limited surrounding the pond"", ""None"", ""No issue""]]",Amphibian Breeding Pond (N/A),• Pond is present • Plant growth is limited surrounding the pond,Wetland,SE 33-82-17,14+000,W4M,,,,No issue,None,amphibian breeding pond ( n / a ),• pond be present • plant growth be limit surround the pond,,,water,pond,fish,0,0,0,1,0,0,0,0,0,0,0,0,No,Yes
fdb3d057-943a-4fab-99ac-1f4eed471512,41,"[[""Legal Land Description (W4)"", ""Land Use"", ""1st Year (2015) Issue(s)"", ""2nd Year (2016) PCRM Assessment and Work Completed"", ""3rd Year (2017) PCRM Assessment and Work Completed""], [""NW-04-076-06"", ""Forested"", ""Rare Plant – KP 10+880 Both transplanted logs (Tree #1 and Tree #2) were identified and observed on August 11, 2015 to contain Rinodina Lichen (SU; Rinodina degeliana) Tree translocation off right-of-way appears successful. Successfully resolved, no further monitoring required."", """", """"]]","Rare Plant – KP 10+880 Both transplanted logs (Tree #1 and Tree #2) were identified and observed on August 11, 2015 to contain Rinodina Lichen (SU; Rinodina degeliana) Tree translocation off right-of-way appears successful. Successfully resolved, no further monitoring required.",,Forested,NW-04-076-06,,W4,,,,,,"rare plant – kp 10 + 880 both transplant log ( tree # 1 and tree # 2 ) be identify and on august 11 , 2015 to contain rinodina lichen ( su ; rinodina degeliana ) tree translocation off right - of - way appear successful . successfully resolve , no further monitoring require .",,,,species,rare,vegetation,0,2,0,0,0,1,0,0,0,0,0,0,No,No
fdb3d057-943a-4fab-99ac-1f4eed471512,42,"[[""Legal Land Description (W4)"", ""Land Use"", ""1st Year (2015) Issue(s)"", ""2nd Year (2016) PCRM Assessment and Work Completed"", ""3rd Year (2017) PCRM Assessment and Work Completed""], [""NW-04-076-06"", ""Forested"", ""Rare Plant – KP 10+880 Both transplanted logs (Tree #1 and Tree #2) were identified and observed on August 11, 2015 to contain Punctelia lichen (Not listed; Punctelia perreticulata). Tree translocation off right-of-way appears successful. Successfully resolved, no further monitoring required."", """", """"]]","Rare Plant – KP 10+880 Both transplanted logs (Tree #1 and Tree #2) were identified and observed on August 11, 2015 to contain Punctelia lichen (Not listed; Punctelia perreticulata). Tree translocation off right-of-way appears successful. Successfully resolved, no further monitoring required.",,Forested,NW-04-076-06,,W4,,,,,,"rare plant – kp 10 + 880 both transplant log ( tree # 1 and tree # 2 ) be identify and on august 11 , 2015 to contain punctelia lichen ( not ; punctelia perreticulata ) . tree translocation off right - of - way appear successful . successfully resolve , no further monitoring require .",,,,species,rare,vegetation,0,2,0,0,0,1,0,0,0,0,0,0,No,No
02db9f91-572a-44af-9858-4add101353c1,3,"[[""Legal Location"", ""1st Year Issue/ Condition"", ""1st Year (2013) Issue(s)"", ""2nd Year (2016) PCRM Assessment and Work Completed""], [""NW-25 -91-12 W4"", ""Forested/Rare Plant  (KP 0+400)"", ""• Between 21 and 50 alder-leaved buckthorn (S3; Rhamnus alnifolia) individuals observed on right-of-way. Individuals observed on south side of right-of-way in three groupings. • Issue resolved."", """"]]",Forested/Rare Plant  (KP 0+400),,,NW-25 -91-12 W4,Forested/Rare Plant  (KP 0+400),,,,,,,forested / rare plant ( kp 0 + 400 ),,,,species,rare,vegetation,0,2,0,0,0,1,0,0,0,0,0,0,No,No
02db9f91-572a-44af-9858-4add101353c1,4,"[[""Legal Location"", ""1st Year Issue/ Condition"", ""1st Year (2013) Issue(s)"", ""2nd Year (2016) PCRM Assessment and Work Completed""], [""NW-25 -91-12 W4"", ""Forested/Rare Plant  (KP 0+400)"", ""• Reindeer lichen (S2S4; Cladonia stygia) were not observed. Habitat was altered by the construction of an adjacent foreign pipeline to the south of the right-of-way over the winter of 2014/2015. • Monitor in subsequent assessments"", ""Aug 23, 2016 - Species not observed at the pre-disturbance location. Habitat was altered by the construction of an adjacent foreign pipeline to the south of the ROW over the winter of 2014/2015. - Species re-establishment is not considered likely, as conditions are no longer favorable to the presence of Reindeer lichen both on and off ROW. Issue resolved.""]]",Forested/Rare Plant  (KP 0+400),,,NW-25 -91-12 W4,Forested/Rare Plant  (KP 0+400),,,,,,"Aug 23, 2016 - Species not observed at the pre-disturbance location. Habitat was altered by the construction of an adjacent foreign pipeline to the south of the ROW over the winter of 2014/2015. - Species re-establishment is not considered likely, as conditions are no longer favorable to the presence of Reindeer lichen both on and off ROW. Issue resolved.",forested / rare plant ( kp 0 + 400 ),,,,species,rare,vegetation,0,2,0,0,0,1,0,0,0,0,0,0,No,No
02db9f91-572a-44af-9858-4add101353c1,21,"[[""Legal Location"", ""1st Year Issue/ Condition"", ""1st Year (2013) Issue(s)"", ""2nd Year (2016) PCRM Assessment and Work Completed""], [""NW-29-091-11 W4"", ""Forested/Rare Plant  (KP 3+700)"", ""• Between 51 and 100 golden saxifrage (S4; Chrysosplenium iowense) individuals observed on right-of-way. Due to recent changes to the ACIMS classification – golden saxifrage is no longer considered rare. • Issue resolved."", """"]]",Forested/Rare Plant  (KP 3+700),,,NW-29-091-11 W4,Forested/Rare Plant  (KP 3+700),,,,,,,forested / rare plant ( kp 3 + 700 ),,,,species,rare,vegetation,0,2,0,0,0,1,0,0,0,0,0,0,No,No
